,feature,class,classID,fold
6176,"[[-0.42421943 -0.42083347 -0.42263192 ...  0.          0.
   0.        ]
 [-0.39902258 -0.370372   -0.38608825 ...  0.          0.
   0.        ]
 [-0.3191865  -0.33719006 -0.3977548  ...  0.          0.
   0.        ]
 ...
 [-0.4397402  -0.43987888 -0.43992448 ...  0.          0.
   0.        ]
 [-0.43976864 -0.43988934 -0.439929   ...  0.          0.
   0.        ]
 [-0.4397684  -0.4398901  -0.43993053 ...  0.          0.
   0.        ]]",drilling,4,6
6177,"[[-0.09335345  0.2992972   0.10117082 ...  0.          0.
   0.        ]
 [-0.1845094  -0.13823158 -0.14443056 ...  0.          0.
   0.        ]
 [-0.16370516 -0.08567434 -0.12246929 ...  0.          0.
   0.        ]
 ...
 [-0.19226566 -0.19216989 -0.19217516 ...  0.          0.
   0.        ]
 [-0.19228867 -0.19226843 -0.19226831 ...  0.          0.
   0.        ]
 [-0.19229381 -0.19229238 -0.1922914  ...  0.          0.
   0.        ]]",gun_shot,6,3
6178,"[[-0.10959928  0.04586532  0.15428877 ...  0.          0.
   0.        ]
 [-0.13748021 -0.0675039  -0.05747845 ...  0.          0.
   0.        ]
 [-0.13716498 -0.04584815  0.02658588 ...  0.          0.
   0.        ]
 ...
 [-0.14169982 -0.14163329 -0.14156854 ...  0.          0.
   0.        ]
 [-0.14170232 -0.1416984  -0.14169359 ...  0.          0.
   0.        ]
 [-0.14170256 -0.14170355 -0.14170358 ...  0.          0.
   0.        ]]",gun_shot,6,3
6179,"[[-0.03067437  0.80154306  0.7687679  ...  0.          0.
   0.        ]
 [-0.09948871  0.10063939  0.04559525 ...  0.          0.
   0.        ]
 [-0.07693007  0.33143863  0.23237944 ...  0.          0.
   0.        ]
 ...
 [-0.1438588  -0.14380445 -0.14373207 ...  0.          0.
   0.        ]
 [-0.14386053 -0.14384994 -0.1438424  ...  0.          0.
   0.        ]
 [-0.14386109 -0.14385967 -0.14385977 ...  0.          0.
   0.        ]]",gun_shot,6,3
6180,"[[-0.03683519  0.252767    0.04812114 ...  0.          0.
   0.        ]
 [-0.09156186  0.01830128 -0.07638632 ...  0.          0.
   0.        ]
 [-0.03323364  0.14182271 -0.0304026  ...  0.          0.
   0.        ]
 ...
 [-0.14203696 -0.1419886  -0.14202555 ...  0.          0.
   0.        ]
 [-0.14206594 -0.14205569 -0.14206289 ...  0.          0.
   0.        ]
 [-0.1420722  -0.142072   -0.14207332 ...  0.          0.
   0.        ]]",gun_shot,6,3
6181,"[[-0.11444099  0.11239357  0.11030247 ...  0.          0.
   0.        ]
 [-0.15118904 -0.08983227 -0.07340148 ...  0.          0.
   0.        ]
 [-0.12522568  0.10582539  0.07503849 ...  0.          0.
   0.        ]
 ...
 [-0.15960373 -0.1595376  -0.15951519 ...  0.          0.
   0.        ]
 [-0.15961203 -0.1596022  -0.15959899 ...  0.          0.
   0.        ]
 [-0.15961362 -0.1596127  -0.15961245 ...  0.          0.
   0.        ]]",gun_shot,6,3
6182,"[[ 0.14600359  0.5643049   0.09996159 ...  0.          0.
   0.        ]
 [ 0.07954223  0.298488   -0.07840335 ...  0.          0.
   0.        ]
 [ 0.04939236  0.24874312 -0.04656515 ...  0.          0.
   0.        ]
 ...
 [-0.19543199 -0.1953771  -0.19538419 ...  0.          0.
   0.        ]
 [-0.19544362 -0.19543426 -0.19543834 ...  0.          0.
   0.        ]
 [-0.19544809 -0.19544707 -0.19544834 ...  0.          0.
   0.        ]]",gun_shot,6,3
6183,"[[-0.2779539  -0.2794028  -0.27994376 ...  0.          0.
   0.        ]
 [-0.27844045 -0.27956438 -0.28004107 ...  0.          0.
   0.        ]
 [-0.27747363 -0.279122   -0.2797081  ...  0.          0.
   0.        ]
 ...
 [-0.28007302 -0.28007525 -0.28008172 ...  0.          0.
   0.        ]
 [-0.2800836  -0.28008348 -0.2800838  ...  0.          0.
   0.        ]
 [-0.28008386 -0.2800839  -0.28008407 ...  0.          0.
   0.        ]]",dog_bark,3,5
6184,"[[-0.45041552 -0.45041934 -0.4504123  ...  0.          0.
   0.        ]
 [-0.45035166 -0.45035857 -0.4503823  ...  0.          0.
   0.        ]
 [-0.45030546 -0.450283   -0.45028624 ...  0.          0.
   0.        ]
 ...
 [-0.4500223  -0.45026952 -0.4504012  ...  0.          0.
   0.        ]
 [-0.45006353 -0.45032033 -0.4504215  ...  0.          0.
   0.        ]
 [-0.45009074 -0.4503398  -0.4504275  ...  0.          0.
   0.        ]]",dog_bark,3,5
6185,"[[-0.28175437 -0.2819946  -0.28207424 ...  0.          0.
   0.        ]
 [-0.281727   -0.2820134  -0.28211194 ...  0.          0.
   0.        ]
 [-0.2817992  -0.28198025 -0.2820224  ...  0.          0.
   0.        ]
 ...
 [-0.28209397 -0.2821153  -0.28212368 ...  0.          0.
   0.        ]
 [-0.28210196 -0.28211904 -0.2821245  ...  0.          0.
   0.        ]
 [-0.28210056 -0.28211898 -0.2821251  ...  0.          0.
   0.        ]]",dog_bark,3,5
6186,"[[-0.2500196  -0.2500253  -0.25003752 ...  0.          0.
   0.        ]
 [-0.25003007 -0.2500323  -0.25002366 ...  0.          0.
   0.        ]
 [-0.24989931 -0.24996547 -0.25000775 ...  0.          0.
   0.        ]
 ...
 [-0.25002292 -0.25004303 -0.25005054 ...  0.          0.
   0.        ]
 [-0.2500431  -0.25005206 -0.25005558 ...  0.          0.
   0.        ]
 [-0.25004867 -0.25005475 -0.25005668 ...  0.          0.
   0.        ]]",dog_bark,3,5
6187,"[[-0.13488069 -0.25001135 -0.29420337 ...  0.          0.
   0.        ]
 [-0.15728045 -0.25627324 -0.2918451  ...  0.          0.
   0.        ]
 [-0.12775365 -0.2378888  -0.28765622 ...  0.          0.
   0.        ]
 ...
 [-0.29732963 -0.29736573 -0.29737756 ...  0.          0.
   0.        ]
 [-0.29733133 -0.29736808 -0.29737982 ...  0.          0.
   0.        ]
 [-0.29733294 -0.29736912 -0.2973812  ...  0.          0.
   0.        ]]",street_music,9,8
6188,"[[-0.33554128 -0.3295911  -0.2920994  ...  0.          0.
   0.        ]
 [-0.3351905  -0.32919863 -0.30955663 ...  0.          0.
   0.        ]
 [-0.33464432 -0.33349895 -0.32963538 ...  0.          0.
   0.        ]
 ...
 [-0.33601627 -0.33602265 -0.33602428 ...  0.          0.
   0.        ]
 [-0.3360152  -0.33602253 -0.33602494 ...  0.          0.
   0.        ]
 [-0.3360157  -0.3360228  -0.33602518 ...  0.          0.
   0.        ]]",street_music,9,8
6189,"[[-0.3913034  -0.36214846 -0.35299316 ...  0.          0.
   0.        ]
 [-0.39780104 -0.39591208 -0.40197328 ...  0.          0.
   0.        ]
 [-0.39840236 -0.3966205  -0.40104774 ...  0.          0.
   0.        ]
 ...
 [-0.4064698  -0.40646043 -0.40646532 ...  0.          0.
   0.        ]
 [-0.40647203 -0.40647513 -0.40647742 ...  0.          0.
   0.        ]
 [-0.40647268 -0.40647843 -0.40648034 ...  0.          0.
   0.        ]]",street_music,9,8
6190,"[[-0.34056965 -0.30723402 -0.31270617 ...  0.          0.
   0.        ]
 [-0.3466215  -0.33376423 -0.33970377 ...  0.          0.
   0.        ]
 [-0.3487667  -0.3464332  -0.34801129 ...  0.          0.
   0.        ]
 ...
 [-0.349812   -0.3498009  -0.3498095  ...  0.          0.
   0.        ]
 [-0.34981558 -0.34981623 -0.34981802 ...  0.          0.
   0.        ]
 [-0.349816   -0.34981778 -0.34981862 ...  0.          0.
   0.        ]]",street_music,9,8
6191,"[[-0.33178854 -0.33038634 -0.34322426 ...  0.          0.
   0.        ]
 [-0.32384667 -0.33563843 -0.34524918 ...  0.          0.
   0.        ]
 [-0.24791697 -0.29247788 -0.32552272 ...  0.          0.
   0.        ]
 ...
 [-0.35361496 -0.35361603 -0.35362077 ...  0.          0.
   0.        ]
 [-0.35361946 -0.35362044 -0.3536217  ...  0.          0.
   0.        ]
 [-0.35362062 -0.35362127 -0.35362184 ...  0.          0.
   0.        ]]",street_music,9,8
6192,"[[-0.26811174 -0.26189455 -0.24905543 ...  0.          0.
   0.        ]
 [-0.26867884 -0.2638296  -0.2591336  ...  0.          0.
   0.        ]
 [-0.26775706 -0.264839   -0.26328593 ...  0.          0.
   0.        ]
 ...
 [-0.27038825 -0.27041063 -0.27041385 ...  0.          0.
   0.        ]
 [-0.27040043 -0.27041683 -0.27042058 ...  0.          0.
   0.        ]
 [-0.27039152 -0.2704197  -0.27042866 ...  0.          0.
   0.        ]]",street_music,9,8
6193,"[[-0.16762905 -0.15162072 -0.14973232 ...  0.          0.
   0.        ]
 [ 0.03150694  0.21074514  0.20214315 ...  0.          0.
   0.        ]
 [ 2.069636    2.3380578   2.028131   ...  0.          0.
   0.        ]
 ...
 [-0.18291819 -0.1829809  -0.18300192 ...  0.          0.
   0.        ]
 [-0.18292055 -0.18298174 -0.18300211 ...  0.          0.
   0.        ]
 [-0.1829226  -0.1829823  -0.18300219 ...  0.          0.
   0.        ]]",dog_bark,3,7
6194,"[[-0.271239   -0.2674873  -0.23575251 ...  0.          0.
   0.        ]
 [-0.15195909 -0.18812786 -0.0938115  ...  0.          0.
   0.        ]
 [-0.14407599 -0.07068802  0.06908391 ...  0.          0.
   0.        ]
 ...
 [-0.2888586  -0.28890133 -0.28891212 ...  0.          0.
   0.        ]
 [-0.28885755 -0.28890213 -0.28891653 ...  0.          0.
   0.        ]
 [-0.28885984 -0.2889029  -0.28891724 ...  0.          0.
   0.        ]]",dog_bark,3,7
6195,"[[-0.2307573  -0.22624497 -0.22695896 ...  0.          0.
   0.        ]
 [-0.21077338 -0.21913539 -0.22828443 ...  0.          0.
   0.        ]
 [-0.19704624 -0.20162791 -0.21326767 ...  0.          0.
   0.        ]
 ...
 [-0.23455122 -0.2345501  -0.23455067 ...  0.          0.
   0.        ]
 [-0.23455167 -0.23455156 -0.23455162 ...  0.          0.
   0.        ]
 [-0.23455174 -0.23455171 -0.23455174 ...  0.          0.
   0.        ]]",dog_bark,3,7
6196,"[[-0.04713963 -0.0929898  -0.06127103 ...  0.          0.
   0.        ]
 [-0.08817762 -0.02814105  0.06937633 ...  0.          0.
   0.        ]
 [-0.06527869 -0.06989359 -0.08069291 ...  0.          0.
   0.        ]
 ...
 [-0.14577028 -0.14580488 -0.14581454 ...  0.          0.
   0.        ]
 [-0.14577472 -0.14580673 -0.14581715 ...  0.          0.
   0.        ]
 [-0.14577506 -0.14580691 -0.1458175  ...  0.          0.
   0.        ]]",dog_bark,3,7
6197,"[[-0.02157667  0.17062655  0.03009424 ...  0.          0.
   0.        ]
 [-0.12929405  0.11093757  0.03937676 ...  0.          0.
   0.        ]
 [-0.16567507 -0.01749985 -0.04795328 ...  0.          0.
   0.        ]
 ...
 [-0.24533299 -0.24527627 -0.24537994 ...  0.          0.
   0.        ]
 [-0.24541177 -0.24539565 -0.24541497 ...  0.          0.
   0.        ]
 [-0.24542636 -0.24542248 -0.24542552 ...  0.          0.
   0.        ]]",dog_bark,3,5
6198,"[[-0.15789524 -0.15802856 -0.15808055 ...  0.          0.
   0.        ]
 [-0.15791725 -0.1580488  -0.15808074 ...  0.          0.
   0.        ]
 [-0.15783457 -0.15803291 -0.15809454 ...  0.          0.
   0.        ]
 ...
 [-0.15810427 -0.15810464 -0.15810479 ...  0.          0.
   0.        ]
 [-0.15810458 -0.15810475 -0.15810479 ...  0.          0.
   0.        ]
 [-0.15810458 -0.15810475 -0.15810479 ...  0.          0.
   0.        ]]",dog_bark,3,5
6199,"[[-0.11215927 -0.11218067 -0.11217988 ...  0.          0.
   0.        ]
 [-0.11216586 -0.11218856 -0.11219334 ...  0.          0.
   0.        ]
 [-0.11214792 -0.11218403 -0.11219271 ...  0.          0.
   0.        ]
 ...
 [-0.1121993  -0.11219931 -0.11219931 ...  0.          0.
   0.        ]
 [-0.11219931 -0.11219931 -0.11219931 ...  0.          0.
   0.        ]
 [-0.11219931 -0.11219931 -0.11219931 ...  0.          0.
   0.        ]]",dog_bark,3,5
6200,"[[-0.0582904  -0.05828408 -0.05827429 ...  0.          0.
   0.        ]
 [-0.05827738 -0.05823941 -0.05818732 ...  0.          0.
   0.        ]
 [-0.05826895 -0.05821829 -0.05814283 ...  0.          0.
   0.        ]
 ...
 [-0.05829416 -0.05828657 -0.0582858  ...  0.          0.
   0.        ]
 [-0.05829523 -0.05829408 -0.05829417 ...  0.          0.
   0.        ]
 [-0.05829532 -0.05829443 -0.05829443 ...  0.          0.
   0.        ]]",dog_bark,3,4
6201,"[[ 0.3843369   0.4137282   0.29626787 ...  0.          0.
   0.        ]
 [ 0.04813118 -0.0197591   0.00949652 ...  0.          0.
   0.        ]
 [-0.0384989  -0.03681792 -0.04476479 ...  0.          0.
   0.        ]
 ...
 [-0.11277322 -0.11278731 -0.1127914  ...  0.          0.
   0.        ]
 [-0.11277292 -0.11278827 -0.11279348 ...  0.          0.
   0.        ]
 [-0.1127748  -0.11278885 -0.11279355 ...  0.          0.
   0.        ]]",siren,8,6
6202,"[[-0.07812919 -0.04739161 -0.0491314  ...  0.          0.
   0.        ]
 [ 0.16710761  0.04171278  0.03165833 ...  0.          0.
   0.        ]
 [ 0.04800524  0.02617377  0.16971844 ...  0.          0.
   0.        ]
 ...
 [-0.13681357 -0.136837   -0.13678318 ...  0.          0.
   0.        ]
 [-0.1368762  -0.13689323 -0.13689965 ...  0.          0.
   0.        ]
 [-0.13688295 -0.13689597 -0.13690032 ...  0.          0.
   0.        ]]",siren,8,6
6203,"[[-0.14429252  0.2344575   0.49623394 ...  0.          0.
   0.        ]
 [ 2.3617926   2.6927853   3.4320643  ...  0.          0.
   0.        ]
 [ 4.388367    3.0124757   2.0444782  ...  0.          0.
   0.        ]
 ...
 [-0.28001732 -0.28025723 -0.28034312 ...  0.          0.
   0.        ]
 [-0.2799882  -0.2802589  -0.28034928 ...  0.          0.
   0.        ]
 [-0.28001675 -0.2802667  -0.28034997 ...  0.          0.
   0.        ]]",siren,8,6
6204,"[[ 1.6404691   0.8136001   0.3494143  ...  0.          0.
   0.        ]
 [28.859568   26.29994    26.059458   ...  0.          0.
   0.        ]
 [12.20904    11.04758    12.763764   ...  0.          0.
   0.        ]
 ...
 [-0.29663947 -0.296948   -0.29705074 ...  0.          0.
   0.        ]
 [-0.29666036 -0.2969543  -0.29705232 ...  0.          0.
   0.        ]
 [-0.29667294 -0.29695758 -0.29705247 ...  0.          0.
   0.        ]]",siren,8,6
6205,"[[-1.7092304e-01  6.9911317e-03  2.0418415e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 4.3488641e+00  3.8427813e+00  5.3390317e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 1.3211617e+00  3.5092809e+00  8.8335600e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [-3.3151850e-01 -3.3152846e-01 -3.3153099e-01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-3.3152112e-01 -3.3152989e-01 -3.3153266e-01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-3.3152175e-01 -3.3153018e-01 -3.3153298e-01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]",siren,8,6
6206,"[[ 0.19481541  0.28228182  0.27642342 ...  0.          0.
   0.        ]
 [ 1.2411456   1.8368385   2.4028804  ...  0.          0.
   0.        ]
 [ 0.83390945  1.7431853   3.676987   ...  0.          0.
   0.        ]
 ...
 [-0.2877197  -0.28772295 -0.2877257  ...  0.          0.
   0.        ]
 [-0.287723   -0.28772697 -0.287728   ...  0.          0.
   0.        ]
 [-0.28772342 -0.28772756 -0.2877289  ...  0.          0.
   0.        ]]",siren,8,6
6207,"[[ 0.10533541  0.8359278   1.323116   ...  0.          0.
   0.        ]
 [ 0.52664495  2.0785847   5.030499   ...  0.          0.
   0.        ]
 [ 3.0889568   2.3335462   1.7339358  ...  0.          0.
   0.        ]
 ...
 [-0.28297278 -0.28312865 -0.28318045 ...  0.          0.
   0.        ]
 [-0.28298113 -0.28313136 -0.28318134 ...  0.          0.
   0.        ]
 [-0.28298637 -0.28313276 -0.28318158 ...  0.          0.
   0.        ]]",siren,8,6
6208,"[[ 0.9915867   0.20776205 -0.17002694 ...  0.          0.
   0.        ]
 [ 3.4774594   3.6482275   2.3377862  ...  0.          0.
   0.        ]
 [ 3.8921142   4.2574      2.2613566  ...  0.          0.
   0.        ]
 ...
 [-0.26958442 -0.26959085 -0.2696006  ...  0.          0.
   0.        ]
 [-0.26958784 -0.26960257 -0.26960748 ...  0.          0.
   0.        ]
 [-0.26958752 -0.2696027  -0.26960775 ...  0.          0.
   0.        ]]",siren,8,6
6209,"[[-0.141306   -0.11981446 -0.14241634 ...  0.          0.
   0.        ]
 [-0.17628022 -0.1129581  -0.06271119 ...  0.          0.
   0.        ]
 [-0.01872763 -0.01085242  0.0386062  ...  0.          0.
   0.        ]
 ...
 [-0.24100034 -0.24100026 -0.24100019 ...  0.          0.
   0.        ]
 [-0.2410005  -0.24100047 -0.24100046 ...  0.          0.
   0.        ]
 [-0.2410005  -0.24100047 -0.24100047 ...  0.          0.
   0.        ]]",dog_bark,3,4
6210,"[[-0.17440116 -0.13565351 -0.14656673 ...  0.          0.
   0.        ]
 [-0.11364816 -0.0689688  -0.06737933 ...  0.          0.
   0.        ]
 [ 0.04975941  0.10299188  0.13725549 ...  0.          0.
   0.        ]
 ...
 [-0.19114526 -0.19114515 -0.19114491 ...  0.          0.
   0.        ]
 [-0.19114533 -0.19114533 -0.19114533 ...  0.          0.
   0.        ]
 [-0.19114535 -0.19114535 -0.19114536 ...  0.          0.
   0.        ]]",dog_bark,3,4
6211,"[[-0.16287214 -0.10939716  0.19522658 ...  0.          0.
   0.        ]
 [-0.08892585  0.13556008  0.14830315 ...  0.          0.
   0.        ]
 [ 0.26903594  0.88341075  0.908665   ...  0.          0.
   0.        ]
 ...
 [-0.27815402 -0.2781539  -0.27815366 ...  0.          0.
   0.        ]
 [-0.2781542  -0.27815413 -0.27815408 ...  0.          0.
   0.        ]
 [-0.27815422 -0.27815416 -0.27815413 ...  0.          0.
   0.        ]]",dog_bark,3,4
6212,"[[ 4.483162    5.576102    8.281646   ...  0.          0.
   0.        ]
 [ 3.509682    3.2485583   2.9447904  ...  0.          0.
   0.        ]
 [ 1.110522    1.9591893   2.0529578  ...  0.          0.
   0.        ]
 ...
 [-0.1487453  -0.14874949 -0.14875542 ...  0.          0.
   0.        ]
 [-0.14875332 -0.14875427 -0.14875638 ...  0.          0.
   0.        ]
 [-0.14875613 -0.14875641 -0.14875676 ...  0.          0.
   0.        ]]",air_conditioner,0,7
6213,"[[ 5.026501    8.426676    6.3201246  ...  0.          0.
   0.        ]
 [ 1.3587434   1.2634677   1.2262458  ...  0.          0.
   0.        ]
 [ 0.10839453  0.23319402  0.4963196  ...  0.          0.
   0.        ]
 ...
 [-0.15644747 -0.15646103 -0.15646538 ...  0.          0.
   0.        ]
 [-0.15644942 -0.15646158 -0.15646532 ...  0.          0.
   0.        ]
 [-0.1564494  -0.15646195 -0.15646611 ...  0.          0.
   0.        ]]",air_conditioner,0,7
6214,"[[-0.07219669 -0.29785252 -0.37288624 ...  0.          0.
   0.        ]
 [-0.13839623 -0.30999228 -0.36135218 ...  0.          0.
   0.        ]
 [ 0.03723837 -0.21709144 -0.27602774 ...  0.          0.
   0.        ]
 ...
 [-0.37401712 -0.37401775 -0.37401494 ...  0.          0.
   0.        ]
 [-0.3740191  -0.37402058 -0.37401843 ...  0.          0.
   0.        ]
 [-0.37401912 -0.3740208  -0.3740211  ...  0.          0.
   0.        ]]",street_music,9,6
6215,"[[-0.28054863 -0.28828835 -0.2904726  ...  0.          0.
   0.        ]
 [-0.27479714 -0.27585042 -0.27647385 ...  0.          0.
   0.        ]
 [-0.2585925  -0.2657261  -0.26421764 ...  0.          0.
   0.        ]
 ...
 [-0.29309264 -0.2931164  -0.29313162 ...  0.          0.
   0.        ]
 [-0.29311833 -0.29313478 -0.2931408  ...  0.          0.
   0.        ]
 [-0.2931052  -0.29313248 -0.29314166 ...  0.          0.
   0.        ]]",street_music,9,6
6216,"[[-0.3979544  -0.3963069  -0.39757562 ...  0.          0.
   0.        ]
 [-0.3812237  -0.3898141  -0.38167042 ...  0.          0.
   0.        ]
 [-0.37880716 -0.368462   -0.35788694 ...  0.          0.
   0.        ]
 ...
 [-0.40342793 -0.40345004 -0.40346053 ...  0.          0.
   0.        ]
 [-0.40345216 -0.40345964 -0.4034628  ...  0.          0.
   0.        ]
 [-0.4034445  -0.40345842 -0.40346333 ...  0.          0.
   0.        ]]",street_music,9,6
6217,"[[-0.2503698  -0.2525868  -0.2459234  ...  0.          0.
   0.        ]
 [-0.23734419 -0.22406892 -0.19770582 ...  0.          0.
   0.        ]
 [-0.22540039 -0.16541219 -0.14356714 ...  0.          0.
   0.        ]
 ...
 [-0.26141745 -0.2615333  -0.26157343 ...  0.          0.
   0.        ]
 [-0.2614311  -0.26153612 -0.2615746  ...  0.          0.
   0.        ]
 [-0.2614396  -0.26154137 -0.26157588 ...  0.          0.
   0.        ]]",street_music,9,6
6218,"[[-0.28262994 -0.2839619  -0.28079247 ...  0.          0.
   0.        ]
 [-0.28237215 -0.2717323  -0.21554606 ...  0.          0.
   0.        ]
 [-0.28297597 -0.25207525 -0.21269694 ...  0.          0.
   0.        ]
 ...
 [-0.2976923  -0.29769394 -0.29769292 ...  0.          0.
   0.        ]
 [-0.29769444 -0.2976952  -0.2976954  ...  0.          0.
   0.        ]
 [-0.2976954  -0.29769576 -0.2976959  ...  0.          0.
   0.        ]]",street_music,9,6
6219,"[[-0.16337194 -0.19839466 -0.2121952  ...  0.          0.
   0.        ]
 [-0.04185175 -0.14518431 -0.19251801 ...  0.          0.
   0.        ]
 [ 0.35041583  0.038028   -0.03569376 ...  0.          0.
   0.        ]
 ...
 [-0.22288747 -0.22288948 -0.22289036 ...  0.          0.
   0.        ]
 [-0.22288948 -0.22289047 -0.22289072 ...  0.          0.
   0.        ]
 [-0.22289003 -0.22289093 -0.22289124 ...  0.          0.
   0.        ]]",street_music,9,6
6220,"[[ 0.17780234 -0.07643618 -0.16276488 ...  0.          0.
   0.        ]
 [ 0.42788675  0.00804299 -0.1241988  ...  0.          0.
   0.        ]
 [ 1.531395    1.000746    0.3088769  ...  0.          0.
   0.        ]
 ...
 [-0.16467804 -0.16467851 -0.1646779  ...  0.          0.
   0.        ]
 [-0.1646793  -0.16467969 -0.16467966 ...  0.          0.
   0.        ]
 [-0.16467987 -0.16467997 -0.16468003 ...  0.          0.
   0.        ]]",street_music,9,4
6221,"[[-0.28315136 -0.27942324 -0.27843878 ...  0.          0.
   0.        ]
 [-0.25196347 -0.19215742 -0.13010953 ...  0.          0.
   0.        ]
 [ 0.46852332  1.332251    1.503636   ...  0.          0.
   0.        ]
 ...
 [-0.2915928  -0.29174584 -0.29179782 ...  0.          0.
   0.        ]
 [-0.29162452 -0.29175702 -0.29180148 ...  0.          0.
   0.        ]
 [-0.2916277  -0.2917582  -0.29180172 ...  0.          0.
   0.        ]]",street_music,9,4
6222,"[[-0.11453862 -0.13011727 -0.13842395 ...  0.          0.
   0.        ]
 [-0.08681188 -0.09729828 -0.11049452 ...  0.          0.
   0.        ]
 [-0.01393262 -0.05443534 -0.09625079 ...  0.          0.
   0.        ]
 ...
 [-0.14492671 -0.14499615 -0.14501248 ...  0.          0.
   0.        ]
 [-0.14492983 -0.14500137 -0.14502461 ...  0.          0.
   0.        ]
 [-0.14492811 -0.14500114 -0.14502543 ...  0.          0.
   0.        ]]",street_music,9,4
6223,"[[-0.03381693 -0.07979562 -0.10378364 ...  0.          0.
   0.        ]
 [-0.07222553 -0.10160075 -0.09594001 ...  0.          0.
   0.        ]
 [ 0.14997771  0.02891051 -0.0328971  ...  0.          0.
   0.        ]
 ...
 [-0.12358014 -0.12359613 -0.12360129 ...  0.          0.
   0.        ]
 [-0.1235815  -0.12359674 -0.12360195 ...  0.          0.
   0.        ]
 [-0.12358101 -0.12359685 -0.12360214 ...  0.          0.
   0.        ]]",street_music,9,4
6224,"[[-0.13636671 -0.14552724 -0.15545833 ...  0.          0.
   0.        ]
 [-0.14200142 -0.11636079 -0.09998318 ...  0.          0.
   0.        ]
 [ 0.06334618  0.13847464 -0.01681624 ...  0.          0.
   0.        ]
 ...
 [-0.18778256 -0.18790571 -0.18794775 ...  0.          0.
   0.        ]
 [-0.1877733  -0.18790394 -0.18794832 ...  0.          0.
   0.        ]
 [-0.18779463 -0.18791063 -0.18794931 ...  0.          0.
   0.        ]]",street_music,9,4
6225,"[[-0.17637406 -0.16815904 -0.17341645 ...  0.          0.
   0.        ]
 [-0.16751252 -0.16000305 -0.12677164 ...  0.          0.
   0.        ]
 [ 0.3445556   0.34396172  0.07053374 ...  0.          0.
   0.        ]
 ...
 [-0.18306856 -0.18308046 -0.18308349 ...  0.          0.
   0.        ]
 [-0.18306679 -0.18308128 -0.18308571 ...  0.          0.
   0.        ]
 [-0.18306774 -0.18308185 -0.18308654 ...  0.          0.
   0.        ]]",street_music,9,4
6226,"[[ 0.06316538  0.09446381  0.046663   ...  0.          0.
   0.        ]
 [ 0.33582577  0.69501     0.6237642  ...  0.          0.
   0.        ]
 [ 0.61760753  0.81221765  1.3213274  ...  0.          0.
   0.        ]
 ...
 [-0.1278766  -0.12787633 -0.12787673 ...  0.          0.
   0.        ]
 [-0.12787692 -0.12787688 -0.12787692 ...  0.          0.
   0.        ]
 [-0.12787695 -0.12787694 -0.12787695 ...  0.          0.
   0.        ]]",dog_bark,3,10
6227,"[[ 0.10438225  0.13152611  0.5503025  ...  0.          0.
   0.        ]
 [ 1.7720973   1.916231    4.754829   ...  0.          0.
   0.        ]
 [ 1.8289385   0.9745539   0.5948492  ...  0.          0.
   0.        ]
 ...
 [-0.20420922 -0.20420909 -0.20420846 ...  0.          0.
   0.        ]
 [-0.20420924 -0.20420916 -0.20420898 ...  0.          0.
   0.        ]
 [-0.20420924 -0.20420921 -0.20420906 ...  0.          0.
   0.        ]]",dog_bark,3,4
6228,"[[ 0.13535787  0.44923398  0.41417265 ...  0.          0.
   0.        ]
 [ 0.54234374  3.1652613   4.052812   ...  0.          0.
   0.        ]
 [ 0.7551613   3.5579796   6.401537   ...  0.          0.
   0.        ]
 ...
 [-0.20111369 -0.20111367 -0.2011136  ...  0.          0.
   0.        ]
 [-0.2011137  -0.2011137  -0.20111367 ...  0.          0.
   0.        ]
 [-0.2011137  -0.2011137  -0.20111367 ...  0.          0.
   0.        ]]",dog_bark,3,4
6229,"[[ 0.822469    1.189057    0.71047056 ...  0.          0.
   0.        ]
 [ 0.66008353  1.6218599   1.2675143  ...  0.          0.
   0.        ]
 [ 2.2365763   4.2115326   3.3799882  ...  0.          0.
   0.        ]
 ...
 [-0.19571285 -0.19571283 -0.19571275 ...  0.          0.
   0.        ]
 [-0.19571286 -0.19571286 -0.19571285 ...  0.          0.
   0.        ]
 [-0.19571286 -0.19571286 -0.19571285 ...  0.          0.
   0.        ]]",dog_bark,3,4
6230,"[[ 2.1823783   2.8385236   1.0532637  ...  0.          0.
   0.        ]
 [ 4.4059057   8.979178    5.374106   ...  0.          0.
   0.        ]
 [ 3.9509218   4.5320053   3.6299782  ...  0.          0.
   0.        ]
 ...
 [-0.23094708 -0.23094706 -0.23094589 ...  0.          0.
   0.        ]
 [-0.23094708 -0.23094708 -0.230947   ...  0.          0.
   0.        ]
 [-0.23094709 -0.23094709 -0.23094708 ...  0.          0.
   0.        ]]",dog_bark,3,4
